ACMV25
JX898721,1975
JX898720,1975
HBV_avian18
AJ006350,
AY250901,
AY250902,1998
AY250903,1985
AY250904,1985
AY294028,1985
AY294029,1985
AF505512,2001
AF493986,2001
M32990,1986
M32991,1986
M95589,1988
AY494848,2001
AY494849,2001
AY494850,1995
AY494851,1987
AY494852,1996
AY494853,2001
M60677,1981
AJ251934,1996
AJ251935,1996
AJ251936,1996
AJ251937,1996
M22056,1985
DQ195079,1982
AF110996,1996
AF110997,1996
AF110998,1996
AF110999,1996
AF111000,1996
X60213,1988
X58569,1988
X58568,1988
X58567,1988
AF047045,1996
HCV_e131
FJ435462,2000
FJ435480,2000
FJ435490,2001
FJ435497,2001
FJ435505,2001
FJ435514,2001
EU684686,2005
EU684728,2007
JF949908,2006
JF949903,2006
JF949904,2007
JF949905,2005
JF949906,2007
JF949907,2000
FJ821465,2007
AB327018,2006
AY070214,1999
AY070215,1999
AB327015,2000
AB327011,2003
AB327010,2002
AB327012,2002
AY587845,1999
AB327013,2005
AB327014,2005
AB327122,2006
HCV_ns5b31
FJ435529,2000
FJ435544,2000
FJ435550,2001
FJ435556,2001
FJ435564,2001
FJ435572,2001
EU684614,2005
EU684649,2007
JF949902,2006
JF949897,2006
JF949898,2007
JF949899,2005
JF949900,2007
JF949901,2000
FJ821465,2007
AB327058,2006
AF388411,1999
AF388412,1999
AB327055,2000
DQ001221,2003
AY764172,2002
AY764176,2002
AY587845,1999
AB327053,2005
AB327054,2005
AB327120,2006
1b2k_AZ_01AZ051_2000,FJ435529,FJ435462
1b2k_AZ_01AZ082_2000,FJ435544,FJ435480
1b2k_AZ_02AZ105_2001,FJ435550,FJ435490
1b2k_AZ_02AZ114_2001,FJ435556,FJ435497
1b2k_AZ_02AZ129_2001,FJ435564,FJ435505
1b2k_AZ_02AZ139_2001,FJ435572,FJ435514
1b2k_CY_CYHCV037_2005,EU684614,EU684686
1b2k_CY_CYHCV093_2007,EU684649,EU684728
1b2k_AM_P077_2006,JF949902,JF949908
1b2k_AM_P079_2006,JF949897,JF949903
1b2k_AM_P108_2007,JF949898,JF949904
1b2k_AM_P135_2005,JF949899,JF949905
1b2k_AM_P159_2007,JF949900,JF949906
1b2k_AM_P179_2000,JF949901,JF949907
1b2k_FR_M21_2007,FJ821465,FJ821465
1b2k_IE_HC9A99966_2006,AB327058,AB327018
1b2k_RU_747_1999,AF388411,AY070214
1b2k_RU_796_1999,AF388412,AY070215
1b2k_RU_ALT30_2000,AB327055,AB327015
1b2k_RU_HIA1002_2003,DQ001221,AB327011
1b2k_RU_KNG318_2002,AY764172,AB327010
1b2k_RU_KNG327_2002,AY764176,AB327012
1b2k_RU_N687_1999,AY587845,AY587845
1b2k_RU_PSA108_2005,AB327053,AB327013
1b2k_RU_PSA62_2005,AB327054,AB327014
1b2k_UZ_AZ15,AB327056,AB327016
1b2k_UZ_UZIDU19_2006,AB327120,AB327122
HDV_N8
KC590319,2011
JX888113,2009
JX888112,2009
JX888111,2009
JX888110,2009
JX888109,2007
JX888108,2007
JX888107,2006
JX888106,2006
JX888105,2006
JX888104,2006
JX888103,2006
JX888102,2006
JX888101,2006
JX888100,2006
JX888099,2006
JX888098,2004
HM046802,2009
HPV16_N24
EU869318,2008
EU869317,2008
EU869316,2008
FJ429103,2008
FJ415228,2008
FJ237042,2008
FJ237041,2008
JX847355,1991
JX847354,1991
JX847353,1992
JX847352,1992
JX847351,1993
JX847350,1992
JX847349,1992
JX847348,1992
JX847347,1991
JX847346,1992
JX847345,1992
JX847344,1992
JX847343,1991
JX847342,1991
JX847341,1991
JX847340,1991
JX847339,1992
JX847338,1992
JX847337,1991
JX847336,1992
JX847335,1992
JX847334,1991
JX847333,1992
JX847332,1992
JX847331,1991
JX847330,1992
JX847329,1992
JX847328,1992
JX847327,1991
JX847326,1991
JX847325,1991
JX847324,1992
JX847323,1991
JX847322,1992
JX847321,1991
JX847320,1992
JX847319,1992
JX847318,1992
JX847317,1992
JX847316,1991
JX847315,1991
JX847314,1992
JX847313,1991
JX847312,1992
JX847311,1992
JX847310,1992
JX847309,1992
JX847308,1992
JX847307,1991
JX847306,1992
JX847305,1991
JX847304,1992
JX847303,1992
JX847302,1992
JX847301,1991
JX847300,1991
JX847299,1992
JX847298,1992
JX847297,1991
EF029180,2006
EF029179,2006
EU880272,2005
EU880271,2005
EU880270,2005
EU880269,2005
EU880268,2005
EU880267,2005
EU880266,2005
EU880265,2005
EU880264,2005
EU880263,2005
EU880262,2005
EU880260,2005
EU880259,2005
EU880258,2005
EU880257,2005
EU880256,2005
EU880254,2005
EU880252,2005
EU880251,2005
EU880250,2005
EU880249,2005
EU880248,2005
EU880247,2005
EU880246,2005
EU880245,2005
EU880244,2005
EU880242,2005
EU880241,2005
EU880240,2005
EU880239,2005
EU880238,2005
EU880237,2005
EU880236,2005
EU880261,2005
EU880255,2005
EU880253,2005
EU880243,2005
EU880235,2005
GU951528,2006
GU951527,2007
GU951526,2006
EF029183,2006
EF029182,2006
EF029181,2006
HPV31_N33
JQ693807,2011
JQ693806,2011
JQ693805,2009
JQ693804,2009
JQ693803,2009
JQ693802,2009
JQ693801,2009
JQ693800,2008
JQ693799,2008
JQ693798,2008
JQ693797,2008
JQ693796,2008
JQ693795,2008
JQ693794,2007
JQ693793,2007
JQ693792,2007
JQ693791,2007
JQ693790,2007
JQ693789,2007
JQ693788,2007
JQ693787,2007
JQ693786,2007
JQ693785,2006
JQ693784,2006
JQ693783,2006
JQ693782,2006
JQ693781,2006
JQ693780,2006
JQ693779,2006
JQ693778,2006
JQ693777,2006
JQ693776,2006
JQ693775,2006
JQ693774,2006
JQ693773,2006
JQ693772,2006
JQ693771,2006
JQ693770,2006
JQ693769,2005
JQ693768,2005
JQ693767,2005
JQ693766,2010
JQ693807,2011
JQ693806,2011
JQ693805,2009
JQ693804,2009
JQ693803,2009
JQ693802,2009
JQ693801,2009
JQ693800,2008
JQ693799,2008
JQ693798,2008
JQ693797,2008
JQ693796,2008
JQ693795,2008
JQ693794,2007
JQ693793,2007
JQ693792,2007
JQ693791,2007
JQ693790,2007
JQ693789,2007
JQ693788,2007
JQ693787,2007
JQ693786,2007
JQ693785,2006
JQ693784,2006
JQ693783,2006
JQ693782,2006
JQ693781,2006
JQ693780,2006
JQ693779,2006
JQ693778,2006
JQ693777,2006
JQ693776,2006
JQ693775,2006
JQ693774,2006
JQ693773,2006
JQ693772,2006
JQ693771,2006
JQ693770,2006
JQ693769,2005
JQ693768,2005
JQ693767,2005
JQ693766,2010
HPV6_N32
KC300140,2010
KC300139,2008
KC300138,2010
KC300137,2010
KC300136,2008
KC300135,2008
KC300133,2009
KC300132,2010
KC300131,2007
KC300130,2010
KC300129,2010
KC300128,2008
KC300127,2008
KC300126,2008
KC300125,2008
KC300124,2008
KC300123,2008
KC300122,2010
KC300121,2010
KC300120,2008
KC300119,2010
KC300118,2008
KC300117,2010
KC300116,2010
KC300115,2010
KC300114,2007
KC300113,2010
KC300112,2007
KC300111,2008
KC300110,2010
KC300109,2010
KC300108,2001
KC300107,2001
KC300106,2002
KC300105,2001
KC300103,2007
KC300102,2005
KC300101,2002
JN573174,2008
JN573173,2010
JN573172,2010
JN573171,2009
JN573170,2009
JN573169,2009
JN573168,2009
JN573167,2010
JN573166,2009
JN573165,2009
JN573164,2008
JN573163,2008
HRSV_B_N3
AY751084,2002
AY751085,2003
AY751086,2001
AY751087,2003
AY751088,2003
AY751089,2003
AY751090,2004
AY751091,2003
AY751092,2004
AY751093,2003
AY751094,1999
AY751095,2002
AY751096,2001
AY751097,2001
AY751099,2001
M17213,1962
M73540,1980
M73541,1983
AF013254,1985
M73542,1985
M73543,1989
AY333361,1990
AF065250,1990
AF065251,1992
AF065252,1992
AF065253,1993
AB117522,2000
AY333362,1999
AY333363,1999
M73545,1960
Hantavir_N46
KC344266,2011
KC344265,2011
KC344256,2011
KC344255,2011
KC344254,2011
KC344253,2011
DQ469396,2005
JX443700,2004
JX443699,2008
JQ912884,2009
JQ912883,2009
JQ912874,2009
JQ912872,2009
JQ912871,2008
JQ912865,2010
JQ912863,2010
JQ912862,2010
JQ912860,2010
JQ912858,2010
JQ912857,2010
JQ912855,2009
JQ912853,2009
JQ912849,2009
JQ912848,2009
JQ912847,2009
JQ912846,2009
JQ912845,2009
JQ912842,2009
JQ912841,2009
JQ912840,2009
JQ912839,2009
JQ912838,2009
JQ912837,2009
JQ912836,2009
JQ912834,2009
JQ912833,2009
JQ912832,2009
JQ912831,2009
JQ912830,2009
JQ912827,2009
JQ912826,2009
JQ912823,2009
JQ912822,2009
JQ912821,2008
JQ912820,2008
JQ912819,2008
JQ912817,2008
JQ912816,2008
JQ912815,2008
JQ912813,2008
JQ912811,2008
JQ912809,2008
JQ912808,2008
JQ912807,2008
JQ912806,2008
HQ834702,2010
HQ834701,2009
HQ834700,2009
HQ834699,2009
HQ663934,2007
HuAdenovir_N19
AB685365,2011
AB685357,2010
AB685344,2010
FJ943635,2007
FJ943633,2007
FJ943621,2007
FJ943617,2007
FJ943611,2007
FJ943609,2007
FJ943599,2005
FJ943595,2003
FJ943584,2001
EU867492,2007
EU867486,2007
EU867485,2007
EU867484,2007
EU867483,2007
EU867482,2006
EU867474,2006
EU867471,2005
EU867468,2004
EU867465,2004
EU867461,2003
EU867459,2002
EU867454,2002
EU867451,2001
KC632736,2009
KC632734,2009
KC632728,2010
KC632727,2010
KC632725,2009
KC632723,2012
KC632718,2011
KC632713,2010
KC632712,2010
KC632710,2009
KC632705,2012
KC632704,2012
KC632692,2011
KC632690,2011
KC632688,2010
KC632686,2010
KC632680,2011
KC632673,2009
KC632666,2010
KC632664,2010
KC632663,2010
KC632662,2010
KC632659,2010
KC632657,2009
KC632655,2009
KC632653,2011
KC632652,2011
KC632646,2010
KC632642,2010
KC632633,2009
KC632621,2009
KC632620,2009
KC632606,2012
KC632602,2011
KC632595,2011
KC632588,2011
KC632586,2011
KC632583,2011
KC632581,2011
JQ796060,2010
JQ796058,2009
JQ796047,2007
JQ796044,2007
JN176453,2005
HQ535663,2006
HM588725,2009
JN572911,2010
JN657521,2010
AB601013,2010
AB601012,2010
JX901276,2010
JX901273,2010
JX901266,2010
JX901263,2010
JX901256,2009
JX901252,2009
JX901249,2009
JX901242,2009
JX901223,2009
JX901217,2009
JX901214,2009
JX901213,2009
JX901209,2009
JX901200,2009
HuCo_N36
FJ656152,2006
FJ656151,2006
FJ656150,2006
FJ656149,2006
FJ656148,2006
FJ656147,2006
FJ656146,2006
FJ656145,2006
FJ656144,2006
FJ656143,2006
FJ656142,2004
FJ656141,2004
FJ656140,2004
FJ656139,2004
FJ656138,2004
FJ656137,2004
FJ656136,2004
FJ656135,2004
FJ656134,2004
HuCytVir_N17
GQ227786,2001
GQ227785,2001
GQ227783,2001
GQ227782,1957
GQ227781,2002
GQ227780,2003
GQ227774,2007
GQ227773,2007
GQ227771,2007
GQ227770,2007
GQ227769,2007
GQ227768,2007
GQ227767,2007
GQ227766,2007
GQ227765,2007
GQ227764,2007
GQ227763,2007
GQ227762,2007
GQ227761,2007
GQ227760,2007
GQ227759,2007
GQ227758,2007
GQ227756,2007
GQ227755,2007
GQ227754,2007
GQ227753,2007
GQ227752,2007
GQ227751,2007
GQ227750,2007
GQ227749,2007
GQ227748,2007
GQ227747,2007
HuEntC_N40
AM779154,2002
AM779149,2002
AM779156,2002
AM779155,2002
AM779153,2002
AM779151,2002
AM779150,2002
AM779148,2002
AM779146,2002
AM779145,2002
AM779144,2002
AM779142,2002
AM779140,2002
AM779139,2002
AM779138,2002
AM779135,2002
AM779134,2002
AM779132,2002
AM779130,2002
AM779127,2002
AM779126,2002
AM779125,2002
AM779121,2002
AM779120,2002
AM779119,2002
AM779118,2002
AM779116,2002
AM779115,2002
AM779114,2002
AM779112,2002
AM779111,2002
KC800669,2009
HuHV1_N14
JQ359759,2011
JQ320081,2011
HQ833203,2008
KC140233,2008
KC140232,2008
KC140231,2008
KC140230,2008
JQ359758,2011
JQ320083,2011
JQ320082,2011
JQ320080,2011
FJ455793,2004
FJ455792,2006
FJ455791,2004
FJ455790,2004
FJ455789,2006
FJ455788,2006
FJ455787,2004
JQ320079,2011
HuHV3_N16
JX977136,2011
JX977135,2011
JX977134,2007
JX065773,2008
JX065771,2008
JX065770,2008
JX065769,2008
JX065768,2008
JX065767,2008
JX065766,2007
JX065764,2007
JX065763,2007
JX065759,2007
JX065757,2007
JX065756,2007
JX065753,2007
JX065752,2007
JX065751,2007
JX065750,2007
JX065749,2007
JX065748,2007
JX065747,2006
JX065746,2006
JX065744,2006
JX065743,2006
HQ630855,2009
HQ630854,2008
HQ630853,2008
HQ630852,2008
HQ630851,2008
HQ630850,2008
HQ630849,2008
HQ630848,2008
HQ630846,2008
HQ630845,2008
JX065775,2008
JX065774,2008
JX065772,2008
JX065765,2007
JX065762,2007
JX065761,2007
JX065760,2007
JX065758,2007
JX065755,2007
JX065754,2007
JX065745,2006
JX065742,2006
JX065741,2006
JX065740,2006
HuPnV_N6
KF192803,2010.33
KF192802,2010.19
KF192801,2010.18
KF192800,2010.17
KF192799,2010.28
KF192798,2010.12
KF192797,2009.37
KF192796,2009.28
KF192795,2009.25
KF192794,2009.24
KF192793,2009.34
KF192792,2009.16
KF192791,2009.12
KF192790,2008.28
KF192789,2008.37
KF192788,2008.34
KF192787,2008.32
KF192786,2008.15
KF192785,2008.12
KF192784,2008.37
KF192783,2008.32
KF192782,2008.3
KF192781,2008.24
KF192780,2008.24
KF192779,2008.24
KF192778,2008.24
KF192777,2008.21
KF192776,2008.18
KF192775,2008.18
KF192774,2008.11
KF192773,2008.03
KF192772,1924.35
KF192771,2003.35
KF192770,2007.17
KF192769,2007.27
KF192768,2005.48
KF192767,2005.33
KF192766,2005.26
KF192765,2002.32
KF192764,2002.21
KF192763,2010.33
KF192762,2010.32
KF192761,2010.29
KF192760,2010.27
KF192759,2010.27
KF192758,2010.26
KF192757,2010.26
KF192756,2010.19
KF192755,2010.17
KF192754,2010.31
IBDV_N34
JX974583,2012
JX429996,2011
JX429995,2011
JX429994,2011
JX429993,2011
JX429992,2011
JX429991,2011
JX429990,2011
JX429989,2010
JX429988,2010
JX429987,2010
JX429986,2010
JX429985,2010
JX429984,2010
JX429983,2010
JX429982,2010
JX429981,2010
JX429980,2010
JX429979,2010
JX429978,2010
JX429977,2010
JX429976,2010
JF749174,2010
JF749173,2010
JF749172,2010
JF749171,2010
JF749170,2010
JF749169,2010
JF749168,2010
JF749167,2010
JF749166,2010
JF749165,2010
JF749164,2010
JF749163,2010
JF749162,2010
JF749161,2010
JF749160,2010
JF749159,2010
JF749158,2010
JF749157,2010
JF749156,2010
JF749155,2010
JF749154,2010
JF749153,2010
JF749152,2010
JF749151,2010
JF749150,2010
JF749149,2010
JF749148,2010
JF749147,2010
InfA_N43
JQ290156,2011
JQ290188,2011
JQ290180,2011
JQ290172,2011
JQ290164,2011
GQ232070,2009
GQ162170,2009
GQ149689,2009
GQ149668,2009
GQ149662,2009
GQ149654,2009
GQ117100,2009
GQ338372,2009
GQ117040,2009
GQ117032,2009
GU290190,2009
FJ215853,2008
FJ215849,2008
FJ215842,2008
FJ215826,2008
KF217096,2012
KF216921,2013
HM641172,1968
KF297294,2013
KF259217,2010
KF259214,2007
KF259211,2007
KF259210,2007
KF259209,2007
KF259208,2006
KF259204,2012
KF259203,2012
KF259202,2012
KF259198,2008
KF259196,2006
KF259195,2008
JCvir_N27
EU835188,2004
EU787002,2004
FJ524373,2005
FJ524372,2005
FJ524371,2005
FJ524370,2005
FJ524369,2005
FJ524368,2005
FJ524367,2005
FJ524366,2005
JQ433684,2011
JQ433683,2011
JQ433682,2011
JQ433681,2011
JQ433680,2011
JQ433679,2011
JQ433678,2010
JQ433677,2010
JQ433676,2010
JQ433675,2010
JQ433674,2010
JQ433673,2010
JQ433672,2009
JQ433671,2009
JQ433670,2009
JQ433669,2009
JQ433668,2009
JQ433667,2009
JQ433666,2008
JQ433665,2008
JQ433664,2008
JQ433663,2008
JQ433662,2008
JQ433661,2008
JQ433660,2008
JQ433659,2008
JQ433658,2008
JQ237157,2011
JQ237156,2011
JQ237155,2011
JQ237154,2011
JQ237153,2011
JQ237152,2011
JQ237151,2011
JQ237150,2011
JQ237149,2011
JQ237148,2011
JQ237147,2011
FJ524365,2005
FJ524364,2005
FJ524363,2005
FJ524362,2005
FJ524361,2005
FJ524360,2005
FJ524359,2005
FJ524358,2005
FJ524357,2005
FJ524356,2005
FJ524355,2005
FJ524354,2005
FJ524353,2005
FJ524352,2005
FJ524351,2005
FJ524350,2005
FJ524349,2005
FJ524348,2005
FJ524347,2005
FJ524346,2005
FJ524345,2005
FJ524344,2005
FJ524343,2005
FJ524342,2005
FJ524341,2005
FJ524340,2005
FJ524338,2005
FJ524337,2005
FJ524336,2005
JQ948035,1995
JQ948034,1995
JQ948033,1995
JQ948032,1995
JQ948031,1995
JQ948030,1995
JQ948029,1995
JQ948028,1995
JQ948027,1995
JQ948026,1995
JQ948025,1995
JQ948024,1995
JQ948023,1995
JQ948021,1995
JQ948020,1995
JQ948019,1995
JQ948017,1995
JQ948016,1995
JQ948015,1995
JQ948014,1995
JQ948013,1995
JQ948012,1995
JQ948011,1995
JQ948009,1995
JQ948006,1995
JQ948005,1995
JQ948004,1995
JQ948002,1995
JQ948001,1995
JQ948000,1995
JQ947999,1995
JQ947998,1995
JQ947997,1995
JQ947996,1995
JQ947995,1995
JQ947994,1995
JQ947993,1995
JQ947992,1995
JQ947991,1995
JQ947990,1995
JQ947989,1995
JQ947988,1995
JQ947987,1995
LBVV_N7
KC776267,2012
KC776266,2012
JN710441,1999
JN710440,1999
JN400924,2009
JN400923,2010
JN400922,2010
JN400921,2010
JN400920,2009
JN400919,2009
GU295451,2008
JN576419,2011
JN576418,2011
JN576420,2011
LBV_N4
EF547459,1956
EF547458,2004
EF547457,1980
EF547456,1980
EF547455,1982
EF547454,1980
EF547453,2004
EF547452,2006
EF547451,2003
EF547450,1986
EF547449,1974
EF547448,1985
EF547447,1999
HM179509,2008
LCV_N11
GU320739,2009
GU320738,2009
GU320737,2009
GU320736,2008
GU320735,2008
GU320734,2008
GU320733,2008
GU320732,2008
GU320731,2005
GU320730,2003
GU320729,2001
GU320728,2001
GU320727,2000
GU320726,1998
GU320725,1998
GU320724,1997
GU290550,1962
GU328641,2006
GU939626,2009
HE650106,2011
HE650105,2011
DQ159939,2001
LDV_N21
GU320739,2009
GU320738,2009
GU320737,2009
GU320736,2008
GU320735,2008
GU320734,2008
GU320733,2008
GU320732,2008
GU320731,2005
GU320730,2003
GU320729,2001
GU320728,2001
GU320727,2000
GU320726,1998
GU320725,1998
GU320724,1997
GU290550,1962
GU328641,2006
GU939626,2009
HE650106,2011
HE650105,2011
LassVir_N47
GU573552,2009
GU573551,2009
GU573550,2009
GU573549,2009
GU573548,2009
GU573547,2009
GU979508,2006
GU481063,2008
GU830843,2003
GU830842,2005
GU830841,2003
GU830840,2003
GU830838,2003
GU830837,2007
GU830836,2007
GU830835,2007
GU830834,2007
GU830833,2007
GU830832,2007
GU830831,2007
GU830830,2007
GU830829,2007
GU830828,2007
GU830827,2006
GU830826,2006
GU830825,2006
GU830824,2006
GU830823,2006
GU830822,2006
GU830821,2006
GU830820,2006
GU830819,2005
GU830818,2005
GU830817,2005
GU830816,2005
GU830815,2005
GU830814,2005
GU830812,2004
FJ824031,2009
MardVir_N13
HQ290414,1995
HQ290413,2005
HQ290412,2005
HQ290411,2005
HQ290410,2008
HQ290409,2008
HQ290408,2008
HQ290407,2007
HQ290406,2007
HQ290405,2007
HQ290404,1995
HQ290402,2004
HQ290401,1995
HQ290400,2005
HQ290399,2005
HQ290398,2005
HQ290397,2008
HQ290396,2008
HQ290395,2008
HQ290394,2007
HQ290393,2007
HQ290392,2007
HQ290391,1995
HQ290389,2004
HQ290388,1995
HQ290387,2005
HQ290386,2005
HQ290385,2005
HQ290384,2008
HQ290383,2008
HQ290382,2008
HQ290381,2007
HQ290380,2007
HQ290379,2007
HQ290378,1995
HQ290376,2004
HQ290375,1995
HQ290374,2005
HQ290373,2005
HQ290372,2005
HQ290371,2008
HQ290370,2008
HQ290369,2008
HQ290368,2007
HQ290367,2007
HQ290366,2007
HQ290365,1995
HQ290363,2004
KC915042,2008
KC915041,2008
JX533450,2011
JX533449,2011
JX533448,2011
JX533447,2011
JX533446,2011
JX533445,2011
JQ638517,2009
JN208149,2007
HQ731619,2010
EU771006,2007
McV_N22
JQ253374,2007
JQ253373,2007
JQ253372,2004
JQ253371,2006
JQ253370,2006
JQ253369,2006
JQ253368,2006
JQ253367,2006
JQ253366,2011
JQ253365,2011
JX131614,2011
GU168573,2006
GU168574,2008
GQ202216,2007
HQ105005,2009
EU847415,2007
EU847414,2005
KF151171,2011
KC775382,2006
KC775381,2012
KC775380,2011
JX649074,2011
JX649073,2011
JX649072,2011
JX649071,2011
JX649070,2011
JX649069,2011
JX649068,2011
JX649067,2011
JX649066,2011
JX649065,2011
JN815077,2003
JN815074,2009
JN815071,2004
JN815068,2008
JN815065,2008
JN815062,2008
JN815059,2008
JN815056,2006
AB669096,2006
AB666348,2000
AB666347,2001
AB666346,2000
AB666345,2000
AB666344,2000
AB666343,2000
AB666342,2000
AB666341,2004
AB666340,2004
AB666339,2000
AB666338,2000
AB666337,2000
AB666336,1998
AB666335,2001
AB666334,1996
AB666333,1996
AB666332,1996
AB666331,1996
AB666330,1996
AB666329,1996
AB666328,1996
AB666327,2004
AB666326,2004
AB666325,2002
AB666324,2004
AB666323,2002
AB666322,2004
AB666321,2004
AB666320,2002
AB666319,2000
AB666318,2004
JF264367,2001
JF264366,2004
JF264363,2001
JF264362,2008
JF264360,2004
JF264359,2001
JF264355,2006
JF264354,2005
JF264352,2008
JF264351,2006
JF264350,2005
JF264347,2006
JF264346,2008
HQ317465,2006
HQ317464,2006
HQ317463,2007
HQ317462,2007
HQ317461,2006
HQ317460,2009
HQ317459,2002
HQ317458,2006
HQ317457,2006
HM596017,2009
HM067835,2009
GU256635,2008
AY989901,2004
AB263097,2001
JF264353,2006
JX131615,2011
MeVir_N44
JQ413255,2011
DQ839365,2002
DQ839364,2002
DQ839363,2001
DQ839362,2001
DQ839361,2001
DQ839360,2001
DQ839359,2001
DQ839358,2001
DQ839357,2001
HM562907,2003
HM562906,2007
HM562905,1977
FJ157342,2007
FJ157341,2007
EU332919,1993
EU332916,1993
FJ889504,1999
AB453044,1975
KC305689,2010
KC305688,2010
KC305687,2010
KC305686,2010
KC305685,2010
KC305684,2010
KC305683,2010
KC305682,2010
KC305681,2010
Norovir_43
AB291542,2006
EF126965,2006
EF684915,2006
AB541355,2007
EU096513,2007
FJ913975,2007
AB541358,2008
FJ595926,2008
FJ749255,2008
GU991354,2009
AB541272,2008
AF312731,1999
AF325778,2000
AY485642,2002
AF405708,1997
AF405709,1997
AB039781,1998
AB039782,1998
AY032605,1987
EF543748,2004
EF543757,2004
AB294785,2005
AB447436,2006
EF126961,2006
EF126963,2006
EF126964,2006
EF126966,2006
OSV_N9
JN800133,2010
JN800132,2002
JN800131,2010
JN800130,2010
JN800129,2009
JN800128,2007
JN800127,2010
JN800126,2010
JN800125,2010
JN800124,2010
JN800123,2010
JN800122,2010
JN800121,2010
JN800120,2010
JN800119,2009
JN800118,2009
JN800117,2009
JN800116,2009
JN800115,2009
JN800114,2008
JN800113,2008
JN800112,2008
JN800111,2008
JN800110,2008
JN800109,2008
JN800108,2008
JN800107,2008
JN800106,2008
JN800105,2008
JN800104,2008
JN800103,2008
JN800102,2008
JN800101,2008
JN800100,2008
JN800099,2007
JN800098,2007
JN800097,2007
JN800096,2007
JN800095,2007
JN800094,2007
JN800093,2007
JN800092,2007
JN800091,2007
JN800090,2006
JN800089,2006
JN800088,2006
JN800087,2006
JN800086,2006
JN800085,2006
JN800084,2005
JN800083,2005
JN800082,2005
JN800081,2005
JN800080,2003
JN800079,2003
JN800078,2003
JN800077,2003
JN800076,2003
JN800075,2003
JN800074,1995
JN800073,1995
JN800072,1995
JN800071,1994
JN800070,1994
JN800069,1994
JN800068,1994
JN800067,1993
Okavir_N37
FJ428613,1998
FJ428612,2001
FJ428611,2001
FJ428610,2003
FJ428609,2003
FJ428608,2002
FJ428607,2002
FJ428606,2002
FJ428605,2003
FJ428604,2003
FJ428603,2002
FJ428602,2002
FJ428601,2004
FJ428600,2004
FJ428599,2003
FJ428598,2003
FJ428597,2003
FJ428596,2003
FJ428595,2002
FJ428594,2000
FJ428593,2003
FJ428592,1997
FJ428591,2004
FJ428590,2003
FJ428589,2004
FJ428588,2004
FJ428587,2003
FJ428586,2002
FJ428585,2002
FJ428584,1996
PCV1_32
GU799575,2008
GQ449671,2009
GU371908,2009
HM143844,2009
AY219836,2003
AY754015,2005
AY754014,2005
AY754013,2005
AY754012,2005
GU722334,2003
DQ650650,2006
DQ472016,2006
DQ472015,2006
DQ472014,2006
DQ472013,2006
DQ472012,2006
FJ475129,2008
AF012107,1997
FJ159693,2007
FJ159692,2007
FJ159691,2007
FJ159690,2007
FJ159689,2007
EF493843,2006
PRRCV49
JN696109,2010.59
JN696108,2010.51
JN696107,2010.49
JN696106,2010.49
JN696105,2010.49
JN696104,2010.49
JN696103,2010.39
JN696102,2010.39
JN696101,2010.39
JN696100,2010.21
JN696099,2010.21
JN696098,2010.21
JN696097,2010.1
JN696096,2010.1
JN696095,2010.1
JN696094,2010.051
JN696093,2010.059
JN696092,2010.05
JN696091,2010.05
PXV_N3
GU384738,1984
GU384737,1984
GU384736,2009
GU384735,2009
GU384734,1984
GU384733,1970
GU384732,1974
GU384730,1989
GU384729,1997
GU384728,2006
GU384727,2006
GQ496608,2007
FJ643623,2005
JN635309,2011
HQ541822,2008
HQ541820,2008
HQ541819,2008
HQ541818,2008
HQ541817,2008
HQ541816,2008
HQ541815,2008
HQ541814,2008
HQ541813,2008
HQ541812,2008
HQ541811,2008
HQ541810,2008
HQ541809,2008
HQ541808,2008
GU373815,2006
GU256064,2008
KC866621,2011
KF225469,2011
KC875236,2012
KC757709,2012
GU144362,2008
GU144361,2008
GU144360,2008
GU144359,2008
GU144358,2008
GU144357,2008
GU144356,2008
HM036199,2009
HM036198,2009
HM036197,2009
HM036196,2009
HM036195,2009
HM036194,2009
HM036193,2009
RCVA1_121
AF402614,1984
AJ006019,1998
AJ302016,1999
AJ319594,2000
AJ495856,2000
AJ535092,1995
AJ535094,1995
AJ969628,2003
AY269825,1985
DQ069280,2005
DQ189077,2005
DQ189078,2006
DQ205345,1997
EF558575,1992
EU650679,2005
EU650680,2006
GU373617,2009
GU373618,2009
M67473,1989
M67473,1991
U49726,1988
U54983,1987
Y15424,1996
Y15425,1996
Y15426,1993
Y15427,1996
Y15441,1990
Y15442,1996
Z49271,1989
AF454050,1998
X96868,1996
RHDV_122
EF558582,2000
EF558581,2000
Y15425,1996
EF558584,2002
Y15442,1996
AB300693,2002
DQ205345,2003
AY269825,1997
AJ303106,2000
DQ841708,2004
AJ969628,2003
AJ302016,1999
FJ212322,2008
EU003578,2005
EU003581,2001
EU003582,2001
FJ794179,2006
AF258618,2000
FJ794180,2007
DQ069280,2005
DQ069281,2005
DQ069282,2002
AJ319594,2000
Z29514,1989
Y15440,1989
EF571331,2006
Z49271,1989
U54983,1987
RYMV26
1999,AJ885088
2003,AM931172
1990,AJ279901
1990,AJ885089
2000,AJ885090
2000,AJ885091
2000,AJ885092
2000,AJ885093
1997,AM931173
1997,AM931174
2000,AJ317949
2000,AJ317950
2000,AJ306735
2000,AJ317951
1995,AJ279902
1994,AJ279903
1995,AJ279904
1995,AJ279905
1995,AJ279906
1996,AJ279907
1995,AJ279908
1994,AJ279909
1994,AJ279910
1994,AJ279911
1994,AJ279912
